2025-07-22 13:14:44,997 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:15:40,398 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:15:56,757 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:16:48,306 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:19:17,199 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:20:06,244 - INFO - User 'system' (Role: system) logged in.
2025-07-22 14:25:49,978 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:25:49,995 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:37:58,005 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7f7f93c7f080>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:38:17,364 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7f7f922a1c40>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:38:26,385 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7f7f922a0140>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:38:26,389 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7f7f922a2a80>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:38:34,010 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7f7f922ba390>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:10,013 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e2aa41d30>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:11,950 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e2aa43860>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:27,326 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e9730>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:27,335 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e9670>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:32,365 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eaf60>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
